asset_id,snapshot_date,actual,predicted_probability,predicted_class,risk_probability,risk_level,risk_score,recommended_action
AST019716,2026-05-25,0,0.0008935788123978,0,0.0008935788123978,LOW,0.09,Routine monitoring
AST019717,2026-05-25,0,0.626965069743946,1,0.626965069743946,CRITICAL,62.7,Immediate inspection
AST019718,2026-05-25,1,0.5853279911891461,1,0.5853279911891461,HIGH,58.53,Schedule inspection within 7 days
AST019719,2026-05-25,0,0.467077188322202,0,0.467077188322202,HIGH,46.71,Schedule inspection within 7 days
AST019712,2026-05-25,0,0.6255644120753909,1,0.6255644120753909,CRITICAL,62.56,Immediate inspection
AST019702,2026-05-25,0,0.5990486709685653,1,0.5990486709685653,HIGH,59.9,Schedule inspection within 7 days
AST019701,2026-05-25,0,0.0019132439550325,0,0.0019132439550325,LOW,0.19,Routine monitoring
AST019700,2026-05-25,0,0.5946499276186509,1,0.5946499276186509,HIGH,59.46,Schedule inspection within 7 days
AST019683,2026-05-25,1,0.5461123442961002,1,0.5461123442961002,HIGH,54.61,Schedule inspection within 7 days
AST019684,2026-05-25,0,0.6084110192119486,1,0.6084110192119486,CRITICAL,60.84,Immediate inspection
AST019685,2026-05-25,0,0.5213976623537694,1,0.5213976623537694,HIGH,52.14,Schedule inspection within 7 days
AST019686,2026-05-25,0,0.0007647059417496,0,0.0007647059417496,LOW,0.08,Routine monitoring
AST019687,2026-05-25,0,0.3154325715676265,0,0.3154325715676265,MEDIUM,31.54,Monitor asset condition
AST019688,2026-05-25,0,0.0009179858366651,0,0.0009179858366651,LOW,0.09,Routine monitoring
AST019689,2026-05-25,0,0.5774907313540364,1,0.5774907313540364,HIGH,57.75,Schedule inspection within 7 days
AST019690,2026-05-25,0,0.6073963873340003,1,0.6073963873340003,CRITICAL,60.74,Immediate inspection
AST019691,2026-05-25,0,0.4406953342415006,0,0.4406953342415006,HIGH,44.07,Schedule inspection within 7 days
AST019692,2026-05-25,1,0.4497047195623292,0,0.4497047195623292,HIGH,44.97,Schedule inspection within 7 days
AST019693,2026-05-25,0,0.0024052032652626,0,0.0024052032652626,LOW,0.24,Routine monitoring
AST019694,2026-05-25,0,0.5973558350608131,1,0.5973558350608131,HIGH,59.74,Schedule inspection within 7 days
AST019695,2026-05-25,0,0.6162815656983988,1,0.6162815656983988,CRITICAL,61.63,Immediate inspection
AST019696,2026-05-25,1,0.6269545393783307,1,0.6269545393783307,CRITICAL,62.7,Immediate inspection
AST019697,2026-05-25,0,0.5657693256410127,1,0.5657693256410127,HIGH,56.58,Schedule inspection within 7 days
AST019698,2026-05-25,0,0.6206934296011258,1,0.6206934296011258,CRITICAL,62.07,Immediate inspection
AST019699,2026-05-25,1,0.6425723914532203,1,0.6425723914532203,CRITICAL,64.26,Immediate inspection
AST019681,2026-05-25,0,0.0021053583358487,0,0.0021053583358487,LOW,0.21,Routine monitoring
AST019479,2026-05-25,0,0.600682240923462,1,0.600682240923462,CRITICAL,60.07,Immediate inspection
AST020126,2026-05-25,0,0.4143604652990677,0,0.4143604652990677,HIGH,41.44,Schedule inspection within 7 days
AST020128,2026-05-25,0,0.6190129205578739,1,0.6190129205578739,CRITICAL,61.9,Immediate inspection
AST020555,2026-05-25,0,0.4628887686734535,0,0.4628887686734535,HIGH,46.29,Schedule inspection within 7 days
AST020556,2026-05-25,0,0.3947916974477147,0,0.3947916974477147,MEDIUM,39.48,Monitor asset condition
AST020557,2026-05-25,0,0.5948991962520734,1,0.5948991962520734,HIGH,59.49,Schedule inspection within 7 days
AST020558,2026-05-25,0,0.321970742497058,0,0.321970742497058,MEDIUM,32.2,Monitor asset condition
AST020559,2026-05-25,0,0.525053290223288,1,0.525053290223288,HIGH,52.51,Schedule inspection within 7 days
AST020560,2026-05-25,0,0.4280611634091864,0,0.4280611634091864,HIGH,42.81,Schedule inspection within 7 days
AST020561,2026-05-25,0,0.5704888664974221,1,0.5704888664974221,HIGH,57.05,Schedule inspection within 7 days
AST020554,2026-05-25,0,0.288511907328713,0,0.288511907328713,MEDIUM,28.85,Monitor asset condition
AST020562,2026-05-25,1,0.5406085088320791,1,0.5406085088320791,HIGH,54.06,Schedule inspection within 7 days
AST020564,2026-05-25,0,0.6038262460075005,1,0.6038262460075005,CRITICAL,60.38,Immediate inspection
AST020565,2026-05-25,0,0.5719890238844653,1,0.5719890238844653,HIGH,57.2,Schedule inspection within 7 days
AST020566,2026-05-25,0,0.4600165482251082,0,0.4600165482251082,HIGH,46.0,Schedule inspection within 7 days
AST020567,2026-05-25,0,0.5955109684062577,1,0.5955109684062577,HIGH,59.55,Schedule inspection within 7 days
AST020568,2026-05-25,0,0.0024004490800315,0,0.0024004490800315,LOW,0.24,Routine monitoring
AST020569,2026-05-25,0,0.5589792298508951,1,0.5589792298508951,HIGH,55.9,Schedule inspection within 7 days
AST020570,2026-05-25,0,0.4907523562521356,0,0.4907523562521356,HIGH,49.08,Schedule inspection within 7 days
AST020563,2026-05-25,0,0.4720014884692473,0,0.4720014884692473,HIGH,47.2,Schedule inspection within 7 days
AST020571,2026-05-25,0,0.0010657260590877,0,0.0010657260590877,LOW,0.11,Routine monitoring
AST020553,2026-05-25,0,0.4087534793378573,0,0.4087534793378573,HIGH,40.88,Schedule inspection within 7 days
AST020551,2026-05-25,0,0.591690148240144,1,0.591690148240144,HIGH,59.17,Schedule inspection within 7 days
AST020535,2026-05-25,0,0.6019211688351968,1,0.6019211688351968,CRITICAL,60.19,Immediate inspection
AST020536,2026-05-25,0,0.3770024767458994,0,0.3770024767458994,MEDIUM,37.7,Monitor asset condition
AST020537,2026-05-25,0,0.593468211347863,1,0.593468211347863,HIGH,59.35,Schedule inspection within 7 days
AST020538,2026-05-25,0,0.0023827879175663,0,0.0023827879175663,LOW,0.24,Routine monitoring
AST020539,2026-05-25,0,0.3907295557840178,0,0.3907295557840178,MEDIUM,39.07,Monitor asset condition
AST020540,2026-05-25,0,0.6157284269781669,1,0.6157284269781669,CRITICAL,61.57,Immediate inspection
AST020541,2026-05-25,0,0.352080313555148,0,0.352080313555148,MEDIUM,35.21,Monitor asset condition
AST020552,2026-05-25,0,0.5874712295316261,1,0.5874712295316261,HIGH,58.75,Schedule inspection within 7 days
AST020542,2026-05-25,0,0.6063478461552999,1,0.6063478461552999,CRITICAL,60.63,Immediate inspection
AST020544,2026-05-25,0,0.4430510811329611,0,0.4430510811329611,HIGH,44.31,Schedule inspection within 7 days
AST020545,2026-05-25,0,0.0004249217062347,0,0.0004249217062347,LOW,0.04,Routine monitoring
AST020546,2026-05-25,0,0.5636050826517114,1,0.5636050826517114,HIGH,56.36,Schedule inspection within 7 days
AST020547,2026-05-25,0,0.6283486013858313,1,0.6283486013858313,CRITICAL,62.83,Immediate inspection
AST020548,2026-05-25,1,0.629429105581181,1,0.629429105581181,CRITICAL,62.94,Immediate inspection
AST020549,2026-05-25,0,0.2900744489788961,0,0.2900744489788961,MEDIUM,29.01,Monitor asset condition
AST020550,2026-05-25,0,0.6466534666936467,1,0.6466534666936467,CRITICAL,64.67,Immediate inspection
AST020543,2026-05-25,0,0.5979881250770352,1,0.5979881250770352,HIGH,59.8,Schedule inspection within 7 days
AST020572,2026-05-25,0,0.5799333712409456,1,0.5799333712409456,HIGH,57.99,Schedule inspection within 7 days
AST020573,2026-05-25,0,0.4034762467967812,0,0.4034762467967812,HIGH,40.35,Schedule inspection within 7 days
AST020574,2026-05-25,0,0.4210722187603416,0,0.4210722187603416,HIGH,42.11,Schedule inspection within 7 days
AST020596,2026-05-25,0,0.6078215842192765,1,0.6078215842192765,CRITICAL,60.78,Immediate inspection
AST020597,2026-05-25,0,0.4134563259008457,0,0.4134563259008457,HIGH,41.35,Schedule inspection within 7 days
AST020598,2026-05-25,0,0.6411473286093458,1,0.6411473286093458,CRITICAL,64.11,Immediate inspection
AST020599,2026-05-25,1,0.5962315651119361,1,0.5962315651119361,HIGH,59.62,Schedule inspection within 7 days
AST020600,2026-05-25,0,0.5349904437112317,1,0.5349904437112317,HIGH,53.5,Schedule inspection within 7 days
AST020601,2026-05-25,0,0.3771891192703325,0,0.3771891192703325,MEDIUM,37.72,Monitor asset condition
AST020602,2026-05-25,0,0.0020038751963436,0,0.0020038751963436,LOW,0.2,Routine monitoring
AST020595,2026-05-25,0,0.4542993234052593,0,0.4542993234052593,HIGH,45.43,Schedule inspection within 7 days
AST020603,2026-05-25,0,0.4780734946911513,0,0.4780734946911513,HIGH,47.81,Schedule inspection within 7 days
AST020605,2026-05-25,0,0.6117999976706499,1,0.6117999976706499,CRITICAL,61.18,Immediate inspection
AST020606,2026-05-25,0,0.3206442056466348,0,0.3206442056466348,MEDIUM,32.06,Monitor asset condition
AST020607,2026-05-25,0,0.0005997765306805,0,0.0005997765306805,LOW,0.06,Routine monitoring
AST020608,2026-05-25,0,0.4281215043916647,0,0.4281215043916647,HIGH,42.81,Schedule inspection within 7 days
AST020609,2026-05-25,0,0.5814014288498665,1,0.5814014288498665,HIGH,58.14,Schedule inspection within 7 days
AST020610,2026-05-25,0,0.5055049176314262,1,0.5055049176314262,HIGH,50.55,Schedule inspection within 7 days
AST020611,2026-05-25,1,0.4046547052816892,0,0.4046547052816892,HIGH,40.47,Schedule inspection within 7 days
AST020604,2026-05-25,0,0.4544515740030432,0,0.4544515740030432,HIGH,45.45,Schedule inspection within 7 days
AST020594,2026-05-25,0,0.5886900043721992,1,0.5886900043721992,HIGH,58.87,Schedule inspection within 7 days
AST020593,2026-05-25,1,0.490280238668017,0,0.490280238668017,HIGH,49.03,Schedule inspection within 7 days
AST020592,2026-05-25,0,0.4357084600194331,0,0.4357084600194331,HIGH,43.57,Schedule inspection within 7 days
AST020575,2026-05-25,0,0.5177011626643133,1,0.5177011626643133,HIGH,51.77,Schedule inspection within 7 days
AST020576,2026-05-25,0,0.0019119618919214,0,0.0019119618919214,LOW,0.19,Routine monitoring
AST020577,2026-05-25,1,0.4694378790831723,0,0.4694378790831723,HIGH,46.94,Schedule inspection within 7 days
AST020578,2026-05-25,0,0.5125363939312451,1,0.5125363939312451,HIGH,51.25,Schedule inspection within 7 days
AST020579,2026-05-25,0,0.5172198635684427,1,0.5172198635684427,HIGH,51.72,Schedule inspection within 7 days
AST020580,2026-05-25,0,0.5584756931184739,1,0.5584756931184739,HIGH,55.85,Schedule inspection within 7 days
AST020581,2026-05-25,0,0.4291306661933022,0,0.4291306661933022,HIGH,42.91,Schedule inspection within 7 days
AST020582,2026-05-25,1,0.5509061169009649,1,0.5509061169009649,HIGH,55.09,Schedule inspection within 7 days
AST020583,2026-05-25,0,0.3576927941477084,0,0.3576927941477084,MEDIUM,35.77,Monitor asset condition
AST020584,2026-05-25,0,0.4021267065502698,0,0.4021267065502698,HIGH,40.21,Schedule inspection within 7 days
AST020585,2026-05-25,0,0.5601878879859521,1,0.5601878879859521,HIGH,56.02,Schedule inspection within 7 days
AST020586,2026-05-25,0,0.406777918874647,0,0.406777918874647,HIGH,40.68,Schedule inspection within 7 days
AST020587,2026-05-25,0,0.5552320099242186,1,0.5552320099242186,HIGH,55.52,Schedule inspection within 7 days
AST020588,2026-05-25,0,0.5800963031326819,1,0.5800963031326819,HIGH,58.01,Schedule inspection within 7 days
AST020589,2026-05-25,0,0.612831107807267,1,0.612831107807267,CRITICAL,61.28,Immediate inspection
AST020590,2026-05-25,0,0.6042610651614031,1,0.6042610651614031,CRITICAL,60.43,Immediate inspection
AST020591,2026-05-25,0,0.5630188428784088,1,0.5630188428784088,HIGH,56.3,Schedule inspection within 7 days
AST020534,2026-05-25,0,0.4764267172973049,0,0.4764267172973049,HIGH,47.64,Schedule inspection within 7 days
AST020612,2026-05-25,0,0.0013361372621896,0,0.0013361372621896,LOW,0.13,Routine monitoring
AST020533,2026-05-25,0,0.4392504930015448,0,0.4392504930015448,HIGH,43.93,Schedule inspection within 7 days
AST020531,2026-05-25,0,0.6123381752169149,1,0.6123381752169149,CRITICAL,61.23,Immediate inspection
AST020474,2026-05-25,0,0.2805729022443193,0,0.2805729022443193,MEDIUM,28.06,Monitor asset condition
AST020475,2026-05-25,0,0.5435312702423947,1,0.5435312702423947,HIGH,54.35,Schedule inspection within 7 days
AST020476,2026-05-25,0,0.5693258514869981,1,0.5693258514869981,HIGH,56.93,Schedule inspection within 7 days
AST020477,2026-05-25,0,0.0004587550328731,0,0.0004587550328731,LOW,0.05,Routine monitoring
AST020478,2026-05-25,0,0.0019807663415795,0,0.0019807663415795,LOW,0.2,Routine monitoring
AST020479,2026-05-25,0,0.0018215991566333,0,0.0018215991566333,LOW,0.18,Routine monitoring
AST020480,2026-05-25,0,0.6201226146751868,1,0.6201226146751868,CRITICAL,62.01,Immediate inspection
AST020473,2026-05-25,0,0.0023235494914114,0,0.0023235494914114,LOW,0.23,Routine monitoring
AST020481,2026-05-25,1,0.550725986185131,1,0.550725986185131,HIGH,55.07,Schedule inspection within 7 days
AST020483,2026-05-25,0,0.5928244081216059,1,0.5928244081216059,HIGH,59.28,Schedule inspection within 7 days
AST020484,2026-05-25,0,0.5298901997760869,1,0.5298901997760869,HIGH,52.99,Schedule inspection within 7 days
AST020485,2026-05-25,0,0.4906067054570303,0,0.4906067054570303,HIGH,49.06,Schedule inspection within 7 days
AST020486,2026-05-25,0,0.3490798951916321,0,0.3490798951916321,MEDIUM,34.91,Monitor asset condition
AST020487,2026-05-25,0,0.593357757101873,1,0.593357757101873,HIGH,59.34,Schedule inspection within 7 days
AST020488,2026-05-25,0,0.4364914910796323,0,0.4364914910796323,HIGH,43.65,Schedule inspection within 7 days
AST020489,2026-05-25,0,0.4149870555865202,0,0.4149870555865202,HIGH,41.5,Schedule inspection within 7 days
AST020482,2026-05-25,0,0.4658705028855459,0,0.4658705028855459,HIGH,46.59,Schedule inspection within 7 days
AST020490,2026-05-25,0,0.5156063889672376,1,0.5156063889672376,HIGH,51.56,Schedule inspection within 7 days
AST020472,2026-05-25,0,0.5050193129531614,1,0.5050193129531614,HIGH,50.5,Schedule inspection within 7 days
AST020470,2026-05-25,0,0.454828300889075,0,0.454828300889075,HIGH,45.48,Schedule inspection within 7 days
AST020454,2026-05-25,0,0.6161350770030221,1,0.6161350770030221,CRITICAL,61.61,Immediate inspection
AST020455,2026-05-25,0,0.5790181762432832,1,0.5790181762432832,HIGH,57.9,Schedule inspection within 7 days
AST020456,2026-05-25,0,0.0018547315809056,0,0.0018547315809056,LOW,0.19,Routine monitoring
AST020457,2026-05-25,1,0.4102610105384452,0,0.4102610105384452,HIGH,41.03,Schedule inspection within 7 days
AST020458,2026-05-25,0,0.0009423620212265,0,0.0009423620212265,LOW,0.09,Routine monitoring
AST020459,2026-05-25,0,0.6419676978695631,1,0.6419676978695631,CRITICAL,64.2,Immediate inspection
AST020460,2026-05-25,0,0.4560488989917449,0,0.4560488989917449,HIGH,45.6,Schedule inspection within 7 days
AST020471,2026-05-25,0,0.5774533723097391,1,0.5774533723097391,HIGH,57.75,Schedule inspection within 7 days
AST020461,2026-05-25,0,0.0014080946104043,0,0.0014080946104043,LOW,0.14,Routine monitoring
AST020463,2026-05-25,0,0.4891924294015179,0,0.4891924294015179,HIGH,48.92,Schedule inspection within 7 days
AST020464,2026-05-25,0,0.4489288685925803,0,0.4489288685925803,HIGH,44.89,Schedule inspection within 7 days
AST020465,2026-05-25,0,0.5833232069497235,1,0.5833232069497235,HIGH,58.33,Schedule inspection within 7 days
AST020466,2026-05-25,0,0.3649717006332263,0,0.3649717006332263,MEDIUM,36.5,Monitor asset condition
AST020467,2026-05-25,0,0.4940980312567303,0,0.4940980312567303,HIGH,49.41,Schedule inspection within 7 days
AST020468,2026-05-25,0,0.486337472951744,0,0.486337472951744,HIGH,48.63,Schedule inspection within 7 days
AST020469,2026-05-25,0,0.0006824500178139,0,0.0006824500178139,LOW,0.07,Routine monitoring
AST020462,2026-05-25,1,0.6074271341766827,1,0.6074271341766827,CRITICAL,60.74,Immediate inspection
AST020491,2026-05-25,0,0.4875025075720769,0,0.4875025075720769,HIGH,48.75,Schedule inspection within 7 days
AST020492,2026-05-25,0,0.6270418695269515,1,0.6270418695269515,CRITICAL,62.7,Immediate inspection
AST020493,2026-05-25,0,0.472389446379405,0,0.472389446379405,HIGH,47.24,Schedule inspection within 7 days
AST020515,2026-05-25,0,0.5376670489463061,1,0.5376670489463061,HIGH,53.77,Schedule inspection within 7 days
AST020516,2026-05-25,0,0.4260009933871301,0,0.4260009933871301,HIGH,42.6,Schedule inspection within 7 days
AST020517,2026-05-25,0,0.469011980856122,0,0.469011980856122,HIGH,46.9,Schedule inspection within 7 days
AST020518,2026-05-25,0,0.4451341458891371,0,0.4451341458891371,HIGH,44.51,Schedule inspection within 7 days
AST020519,2026-05-25,0,0.6171669930810005,1,0.6171669930810005,CRITICAL,61.72,Immediate inspection
AST020520,2026-05-25,0,0.6056067989278354,1,0.6056067989278354,CRITICAL,60.56,Immediate inspection
AST020521,2026-05-25,0,0.543837272969777,1,0.543837272969777,HIGH,54.38,Schedule inspection within 7 days
AST020514,2026-05-25,0,0.5881825510648941,1,0.5881825510648941,HIGH,58.82,Schedule inspection within 7 days
AST020522,2026-05-25,0,0.4658842123617256,0,0.4658842123617256,HIGH,46.59,Schedule inspection within 7 days
AST020524,2026-05-25,0,0.5740223693492296,1,0.5740223693492296,HIGH,57.4,Schedule inspection within 7 days
AST020525,2026-05-25,0,0.4383527387878139,0,0.4383527387878139,HIGH,43.84,Schedule inspection within 7 days
AST020526,2026-05-25,0,0.541849279351628,1,0.541849279351628,HIGH,54.18,Schedule inspection within 7 days
AST020527,2026-05-25,0,0.5689324249515277,1,0.5689324249515277,HIGH,56.89,Schedule inspection within 7 days
AST020528,2026-05-25,0,0.5577150061835847,1,0.5577150061835847,HIGH,55.77,Schedule inspection within 7 days
AST020529,2026-05-25,0,0.000783968043935,0,0.000783968043935,LOW,0.08,Routine monitoring
AST020530,2026-05-25,0,0.0014624732761553,0,0.0014624732761553,LOW,0.15,Routine monitoring
AST020523,2026-05-25,0,0.0013503593443787,0,0.0013503593443787,LOW,0.14,Routine monitoring
AST020513,2026-05-25,0,0.5200893671480638,1,0.5200893671480638,HIGH,52.01,Schedule inspection within 7 days
AST020512,2026-05-25,0,0.5509838105486125,1,0.5509838105486125,HIGH,55.1,Schedule inspection within 7 days
AST020511,2026-05-25,0,0.4876658229751536,0,0.4876658229751536,HIGH,48.77,Schedule inspection within 7 days
AST020494,2026-05-25,0,0.0005718397079408,0,0.0005718397079408,LOW,0.06,Routine monitoring
AST020495,2026-05-25,0,0.4863583547282858,0,0.4863583547282858,HIGH,48.64,Schedule inspection within 7 days
AST020496,2026-05-25,0,0.4500789895530659,0,0.4500789895530659,HIGH,45.01,Schedule inspection within 7 days
AST020497,2026-05-25,1,0.6024464206123398,1,0.6024464206123398,CRITICAL,60.24,Immediate inspection
AST020498,2026-05-25,0,0.4675844972356966,0,0.4675844972356966,HIGH,46.76,Schedule inspection within 7 days
AST020499,2026-05-25,0,0.0010373827702574,0,0.0010373827702574,LOW,0.1,Routine monitoring
AST020500,2026-05-25,0,0.4310325341824116,0,0.4310325341824116,HIGH,43.1,Schedule inspection within 7 days
AST020501,2026-05-25,0,0.5833181738340071,1,0.5833181738340071,HIGH,58.33,Schedule inspection within 7 days
AST020502,2026-05-25,0,0.0013287748001909,0,0.0013287748001909,LOW,0.13,Routine monitoring
AST020503,2026-05-25,0,0.5707074061757121,1,0.5707074061757121,HIGH,57.07,Schedule inspection within 7 days
AST020504,2026-05-25,0,0.629339722191964,1,0.629339722191964,CRITICAL,62.93,Immediate inspection
AST020505,2026-05-25,0,0.4597260120117628,0,0.4597260120117628,HIGH,45.97,Schedule inspection within 7 days
AST020506,2026-05-25,0,0.4387230161545913,0,0.4387230161545913,HIGH,43.87,Schedule inspection within 7 days
AST020507,2026-05-25,0,0.0012968414326692,0,0.0012968414326692,LOW,0.13,Routine monitoring
AST020508,2026-05-25,1,0.4543949730211711,0,0.4543949730211711,HIGH,45.44,Schedule inspection within 7 days
AST020509,2026-05-25,0,0.4588792805604436,0,0.4588792805604436,HIGH,45.89,Schedule inspection within 7 days
AST020510,2026-05-25,0,0.5844665265418912,1,0.5844665265418912,HIGH,58.45,Schedule inspection within 7 days
AST020532,2026-05-25,0,0.4491922124240936,0,0.4491922124240936,HIGH,44.92,Schedule inspection within 7 days
AST020453,2026-05-25,0,0.5981083438039524,1,0.5981083438039524,HIGH,59.81,Schedule inspection within 7 days
AST020613,2026-05-25,0,0.5975027487846394,1,0.5975027487846394,HIGH,59.75,Schedule inspection within 7 days
AST020615,2026-05-25,0,0.605601430644277,1,0.605601430644277,CRITICAL,60.56,Immediate inspection
AST020717,2026-05-25,1,0.5766221496315117,1,0.5766221496315117,HIGH,57.66,Schedule inspection within 7 days
AST020718,2026-05-25,0,0.3427649340429582,0,0.3427649340429582,MEDIUM,34.28,Monitor asset condition
AST020719,2026-05-25,0,0.0012036484288078,0,0.0012036484288078,LOW,0.12,Routine monitoring
AST020720,2026-05-25,0,0.0014888557233893,0,0.0014888557233893,LOW,0.15,Routine monitoring
AST020721,2026-05-25,0,0.1750395804532762,0,0.1750395804532762,LOW,17.5,Routine monitoring
AST020722,2026-05-25,0,0.371104918873449,0,0.371104918873449,MEDIUM,37.11,Monitor asset condition
AST020723,2026-05-25,0,0.4363865304957237,0,0.4363865304957237,HIGH,43.64,Schedule inspection within 7 days
AST020716,2026-05-25,0,0.0023874054710229,0,0.0023874054710229,LOW,0.24,Routine monitoring
AST020724,2026-05-25,0,0.0007165456005073,0,0.0007165456005073,LOW,0.07,Routine monitoring
AST020726,2026-05-25,0,0.5418448446107711,1,0.5418448446107711,HIGH,54.18,Schedule inspection within 7 days
AST020727,2026-05-25,1,0.5450569994759108,1,0.5450569994759108,HIGH,54.51,Schedule inspection within 7 days
AST020728,2026-05-25,0,0.5787051915031373,1,0.5787051915031373,HIGH,57.87,Schedule inspection within 7 days
AST020729,2026-05-25,0,0.5920092621728881,1,0.5920092621728881,HIGH,59.2,Schedule inspection within 7 days
AST020730,2026-05-25,0,0.0021652701856873,0,0.0021652701856873,LOW,0.22,Routine monitoring
AST020731,2026-05-25,1,0.3658268548533441,0,0.3658268548533441,MEDIUM,36.58,Monitor asset condition
AST020732,2026-05-25,0,0.6556184740928374,1,0.6556184740928374,CRITICAL,65.56,Immediate inspection
AST020725,2026-05-25,0,0.5971771392723197,1,0.5971771392723197,HIGH,59.72,Schedule inspection within 7 days
AST020733,2026-05-25,0,0.7009930068399378,1,0.7009930068399378,CRITICAL,70.1,Immediate inspection
AST020715,2026-05-25,0,0.5254367363071109,1,0.5254367363071109,HIGH,52.54,Schedule inspection within 7 days
AST020713,2026-05-25,0,0.501915181610429,1,0.501915181610429,HIGH,50.19,Schedule inspection within 7 days
AST020697,2026-05-25,0,0.0008827564516875,0,0.0008827564516875,LOW,0.09,Routine monitoring
AST020698,2026-05-25,0,0.0021731829930656,0,0.0021731829930656,LOW,0.22,Routine monitoring
AST020699,2026-05-25,0,0.4296132609150126,0,0.4296132609150126,HIGH,42.96,Schedule inspection within 7 days
AST020700,2026-05-25,0,0.5251655530165311,1,0.5251655530165311,HIGH,52.52,Schedule inspection within 7 days
AST020701,2026-05-25,0,0.0006221100705307,0,0.0006221100705307,LOW,0.06,Routine monitoring
AST020702,2026-05-25,0,0.4513722323501375,0,0.4513722323501375,HIGH,45.14,Schedule inspection within 7 days
AST020703,2026-05-25,0,0.4467256036039457,0,0.4467256036039457,HIGH,44.67,Schedule inspection within 7 days
AST020714,2026-05-25,0,0.001790730287318,0,0.001790730287318,LOW,0.18,Routine monitoring
AST020704,2026-05-25,0,0.6180239588098367,1,0.6180239588098367,CRITICAL,61.8,Immediate inspection
AST020706,2026-05-25,0,0.2959785459348386,0,0.2959785459348386,MEDIUM,29.6,Monitor asset condition
AST020707,2026-05-25,0,0.6060773540505898,1,0.6060773540505898,CRITICAL,60.61,Immediate inspection
AST020708,2026-05-25,0,0.6042320699692603,1,0.6042320699692603,CRITICAL,60.42,Immediate inspection
AST020709,2026-05-25,0,0.6113376681261391,1,0.6113376681261391,CRITICAL,61.13,Immediate inspection
AST020710,2026-05-25,0,0.4322460869848125,0,0.4322460869848125,HIGH,43.22,Schedule inspection within 7 days
AST020711,2026-05-25,1,0.6015785780420005,1,0.6015785780420005,CRITICAL,60.16,Immediate inspection
AST020712,2026-05-25,0,0.4524554833532224,0,0.4524554833532224,HIGH,45.25,Schedule inspection within 7 days
AST020705,2026-05-25,0,0.3567144296770491,0,0.3567144296770491,MEDIUM,35.67,Monitor asset condition
AST020734,2026-05-25,0,0.5694473784618357,1,0.5694473784618357,HIGH,56.94,Schedule inspection within 7 days
AST020735,2026-05-25,0,0.4607903926018378,0,0.4607903926018378,HIGH,46.08,Schedule inspection within 7 days
AST020736,2026-05-25,0,0.0021720549947984,0,0.0021720549947984,LOW,0.22,Routine monitoring
AST020758,2026-05-25,0,0.0016503319544084,0,0.0016503319544084,LOW,0.17,Routine monitoring
AST020759,2026-05-25,0,0.4220948704007821,0,0.4220948704007821,HIGH,42.21,Schedule inspection within 7 days
AST020760,2026-05-25,0,0.5745774502671602,1,0.5745774502671602,HIGH,57.46,Schedule inspection within 7 days
AST020761,2026-05-25,0,0.0014384647535265,0,0.0014384647535265,LOW,0.14,Routine monitoring
AST020762,2026-05-25,0,0.3781416552458464,0,0.3781416552458464,MEDIUM,37.81,Monitor asset condition
AST020763,2026-05-25,0,0.5865117415379526,1,0.5865117415379526,HIGH,58.65,Schedule inspection within 7 days
AST020764,2026-05-25,0,0.391663902592059,0,0.391663902592059,MEDIUM,39.17,Monitor asset condition
AST020757,2026-05-25,0,0.57164406734851,1,0.57164406734851,HIGH,57.16,Schedule inspection within 7 days
AST020765,2026-05-25,0,0.5329108719199038,1,0.5329108719199038,HIGH,53.29,Schedule inspection within 7 days
AST020767,2026-05-25,0,0.591288114364429,1,0.591288114364429,HIGH,59.13,Schedule inspection within 7 days
AST020768,2026-05-25,0,0.5975725683120471,1,0.5975725683120471,HIGH,59.76,Schedule inspection within 7 days
AST020769,2026-05-25,0,0.0015942518246327,0,0.0015942518246327,LOW,0.16,Routine monitoring
AST020770,2026-05-25,0,0.4357849912799553,0,0.4357849912799553,HIGH,43.58,Schedule inspection within 7 days
AST020771,2026-05-25,0,0.3888120103744475,0,0.3888120103744475,MEDIUM,38.88,Monitor asset condition
AST020772,2026-05-25,0,0.6513111731268386,1,0.6513111731268386,CRITICAL,65.13,Immediate inspection
AST020773,2026-05-25,0,0.5888794056123371,1,0.5888794056123371,HIGH,58.89,Schedule inspection within 7 days
AST020766,2026-05-25,0,0.6304127433863332,1,0.6304127433863332,CRITICAL,63.04,Immediate inspection
AST020756,2026-05-25,0,0.4610373359169103,0,0.4610373359169103,HIGH,46.1,Schedule inspection within 7 days
AST020755,2026-05-25,0,0.5528983474649625,1,0.5528983474649625,HIGH,55.29,Schedule inspection within 7 days
AST020754,2026-05-25,0,0.5157008607504049,1,0.5157008607504049,HIGH,51.57,Schedule inspection within 7 days
AST020737,2026-05-25,0,0.4349046860052945,0,0.4349046860052945,HIGH,43.49,Schedule inspection within 7 days
AST020738,2026-05-25,0,0.0017906488428541,0,0.0017906488428541,LOW,0.18,Routine monitoring
AST020739,2026-05-25,0,0.3211410843335055,0,0.3211410843335055,MEDIUM,32.11,Monitor asset condition
AST020740,2026-05-25,0,0.5536719654434261,1,0.5536719654434261,HIGH,55.37,Schedule inspection within 7 days
AST020741,2026-05-25,0,0.4095854374472884,0,0.4095854374472884,HIGH,40.96,Schedule inspection within 7 days
AST020742,2026-05-25,0,0.6844561901728315,1,0.6844561901728315,CRITICAL,68.45,Immediate inspection
AST020743,2026-05-25,0,0.0019943995572439,0,0.0019943995572439,LOW,0.2,Routine monitoring
